cellId	taskId	executor	launchTime	duration	size	records	appId	stageId
114	101659	mr-02:8	2021/05/06 23:06:27	0.9	0	0	application_1615435002078_0453	10
19	101569	mr-03:1	2021/05/06 23:06:26	0.9	1798600	2	application_1615435002078_0453	10
148	101688	mr-09:11	2021/05/06 23:06:27	0.9	0	0	application_1615435002078_0453	10
136	101661	mr-05:4	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
123	101669	mr-02:8	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
13	101689	mr-01:2	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
192	101692	mr-03:1	2021/05/06 23:06:27	0.8	1763100	2	application_1615435002078_0453	10
122	101671	mr-08:6	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
125	101673	mr-02:8	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
361	101720	mr-10:3	2021/05/06 23:06:32	0.8	0	0	application_1615435002078_0453	10
189	101815	mr-07:5	2021/05/06 23:06:42	0.8	0	0	application_1615435002078_0453	10
354	101719	mr-10:3	2021/05/06 23:06:32	0.8	0	0	application_1615435002078_0453	10
28	101721	mr-10:3	2021/05/06 23:06:32	0.8	0	0	application_1615435002078_0453	10
61	101722	mr-10:3	2021/05/06 23:06:32	0.8	0	0	application_1615435002078_0453	10
46	101690	mr-01:2	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
113	101679	mr-11:9	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
25	101676	mr-05:4	2021/05/06 23:06:27	0.8	0	0	application_1615435002078_0453	10
96	101646	mr-03:1	2021/05/06 23:06:26	0.7	1543500	2	application_1615435002078_0453	10
52	101602	mr-03:1	2021/05/06 23:06:26	0.7	1604100	2	application_1615435002078_0453	10
44	101680	mr-02:8	2021/05/06 23:06:27	0.7	0	0	application_1615435002078_0453	10
154	101693	mr-01:2	2021/05/06 23:06:27	0.7	0	0	application_1615435002078_0453	10
126	101682	mr-02:8	2021/05/06 23:06:27	0.7	0	0	application_1615435002078_0453	10
151	101694	mr-09:11	2021/05/06 23:06:27	0.7	0	0	application_1615435002078_0453	10
79	101630	mr-01:2	2021/05/06 23:06:26	0.6	607800	2	application_1615435002078_0453	10
13	101564	mr-01:2	2021/05/06 23:06:26	0.6	3400000	2	application_1615435002078_0453	10
46	101597	mr-01:2	2021/05/06 23:06:26	0.6	4500000	2	application_1615435002078_0453	10
24	101575	mr-01:2	2021/05/06 23:06:26	0.6	3300000	2	application_1615435002078_0453	10
2	101553	mr-01:2	2021/05/06 23:06:26	0.6	2900000	2	application_1615435002078_0453	10
89	101643	mr-09:11	2021/05/06 23:06:26	0.6	1661300	2	application_1615435002078_0453	10
285	101715	mr-03:1	2021/05/06 23:06:31	0.5	1426700	1	application_1615435002078_0453	10
87	101636	mr-11:9	2021/05/06 23:06:26	0.5	3000000	2	application_1615435002078_0453	10
67	101621	mr-09:11	2021/05/06 23:06:26	0.5	780500	2	application_1615435002078_0453	10
36	101590	mr-05:4	2021/05/06 23:06:26	0.5	717400	2	application_1615435002078_0453	10
23	101577	mr-09:11	2021/05/06 23:06:26	0.5	496600	2	application_1615435002078_0453	10
44	101605	mr-02:8	2021/05/06 23:06:26	0.5	3500000	2	application_1615435002078_0453	10
290	101717	mr-03:1	2021/05/06 23:06:32	0.5	1832700	2	application_1615435002078_0453	10
40	101596	mr-08:6	2021/05/06 23:06:26	0.5	3700000	2	application_1615435002078_0453	10
379	101732	mr-03:1	2021/05/06 23:06:34	0.5	1888900	2	application_1615435002078_0453	10
11	101572	mr-02:8	2021/05/06 23:06:26	0.5	52	2	application_1615435002078_0453	10
33	101594	mr-02:8	2021/05/06 23:06:26	0.5	52	2	application_1615435002078_0453	10
35	101586	mr-01:2	2021/05/06 23:06:26	0.5	52	2	application_1615435002078_0453	10
63	101613	mr-03:1	2021/05/06 23:06:26	0.5	115800	2	application_1615435002078_0453	10
57	101608	mr-01:2	2021/05/06 23:06:26	0.5	52	2	application_1615435002078_0453	10
25	101579	mr-05:4	2021/05/06 23:06:26	0.5	2600000	2	application_1615435002078_0453	10
99	101653	mr-09:11	2021/05/06 23:06:27	0.5	4600000	2	application_1615435002078_0453	10
8	101558	mr-03:1	2021/05/06 23:06:26	0.5	52	2	application_1615435002078_0453	10
41	101591	mr-03:1	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
90	101641	mr-01:2	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
85	101635	mr-03:1	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
0	101561	mr-02:8	2021/05/06 23:06:26	0.4	18300	2	application_1615435002078_0453	10
22	101583	mr-02:8	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
266	101711	mr-03:1	2021/05/06 23:06:31	0.4	1362000	1	application_1615435002078_0453	10
43	101592	mr-11:9	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
117	101804	mr-07:5	2021/05/06 23:06:42	0.4	4200000	2	application_1615435002078_0453	10
6	101560	mr-10:3	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
94	101648	mr-10:3	2021/05/06 23:06:26	0.4	52	2	application_1615435002078_0453	10
120	101674	mr-10:3	2021/05/06 23:06:27	0.3	1624000	2	application_1615435002078_0453	10
226	101712	mr-10:3	2021/05/06 23:06:31	0.3	874600	1	application_1615435002078_0453	10
1	101555	mr-09:11	2021/05/06 23:06:26	0.3	52	2	application_1615435002078_0453	10
78	101632	mr-09:11	2021/05/06 23:06:26	0.3	52	2	application_1615435002078_0453	10
262	101706	mr-03:1	2021/05/06 23:06:31	0.3	799400	1	application_1615435002078_0453	10
3	101557	mr-05:4	2021/05/06 23:06:26	0.3	52	2	application_1615435002078_0453	10
101	101665	mr-01:2	2021/05/06 23:06:27	0.2	206800	2	application_1615435002078_0453	10
305	101724	mr-03:1	2021/05/06 23:06:32	0.2	916600	2	application_1615435002078_0453	10
443	101737	mr-03:1	2021/05/06 23:06:36	0.2	984600	2	application_1615435002078_0453	10
424	101736	mr-03:1	2021/05/06 23:06:36	0.2	913900	2	application_1615435002078_0453	10
411	101735	mr-03:1	2021/05/06 23:06:36	0.2	430900	1	application_1615435002078_0453	10
210	101707	mr-10:3	2021/05/06 23:06:31	0.2	789000	2	application_1615435002078_0453	10
135	101806	mr-07:5	2021/05/06 23:06:42	0.2	524600	2	application_1615435002078_0453	10
229	127831	mr-08:8	2021/05/06 23:20:31	34	0	0	application_1615435002078_0454	10
114	127749	mr-05:6	2021/05/06 23:20:30	32	0	0	application_1615435002078_0454	10
367	127824	mr-05:6	2021/05/06 23:20:30	31	0	0	application_1615435002078_0454	10
369	127825	mr-05:6	2021/05/06 23:20:30	31	0	0	application_1615435002078_0454	10
236	127821	mr-01:3	2021/05/06 23:20:30	31	0	0	application_1615435002078_0454	10
190	127804	mr-08:8	2021/05/06 23:20:30	31	0	0	application_1615435002078_0454	10
42	127684	mr-01:3	2021/05/06 23:20:29	30	0	0	application_1615435002078_0454	10
64	127706	mr-01:3	2021/05/06 23:20:29	30	0	0	application_1615435002078_0454	10
53	127695	mr-01:3	2021/05/06 23:20:29	30	0	0	application_1615435002078_0454	10
31	127673	mr-01:3	2021/05/06 23:20:29	30	0	0	application_1615435002078_0454	10
86	127728	mr-01:3	2021/05/06 23:20:29	30	0	0	application_1615435002078_0454	10
217	127818	mr-01:3	2021/05/06 23:20:30	30	0	0	application_1615435002078_0454	10
212	127823	mr-08:8	2021/05/06 23:20:30	30	0	0	application_1615435002078_0454	10
375	127830	mr-05:6	2021/05/06 23:20:31	20	0	0	application_1615435002078_0454	10
46	127699	mr-12:5	2021/05/06 23:20:29	17	0	0	application_1615435002078_0454	10
35	127688	mr-12:5	2021/05/06 23:20:29	17	0	0	application_1615435002078_0454	10
79	127732	mr-12:5	2021/05/06 23:20:29	17	0	0	application_1615435002078_0454	10
366	127813	mr-05:6	2021/05/06 23:20:30	17	3800000	1	application_1615435002078_0454	10
209	127816	mr-08:8	2021/05/06 23:20:30	17	4300000	3735	application_1615435002078_0454	10
78	127726	mr-09:1	2021/05/06 23:20:29	17	2700000	1	application_1615435002078_0454	10
57	127710	mr-12:5	2021/05/06 23:20:29	17	2700000	1	application_1615435002078_0454	10
89	127737	mr-09:1	2021/05/06 23:20:29	16	2800000	1	application_1615435002078_0454	10
194	127810	mr-01:3	2021/05/06 23:20:30	16	2300000	1	application_1615435002078_0454	10
125	127783	mr-08:8	2021/05/06 23:20:30	16	1976100	1	application_1615435002078_0454	10
2	127655	mr-12:5	2021/05/06 23:20:29	16	2000000	1	application_1615435002078_0454	10
144	127806	mr-09:1	2021/05/06 23:20:30	16	1760000	1	application_1615435002078_0454	10
13	127666	mr-12:5	2021/05/06 23:20:29	16	1443600	1	application_1615435002078_0454	10
621	127916	mr-05:6	2021/05/06 23:20:46	16	0	0	application_1615435002078_0454	10
90	127743	mr-12:5	2021/05/06 23:20:29	16	1786200	1	application_1615435002078_0454	10
543	127930	mr-09:1	2021/05/06 23:20:47	16	0	0	application_1615435002078_0454	10
145	127807	mr-09:1	2021/05/06 23:20:30	16	1009600	1	application_1615435002078_0454	10
9	127651	mr-01:3	2021/05/06 23:20:29	16	487400	1	application_1615435002078_0454	10
357	127808	mr-05:6	2021/05/06 23:20:30	15	48	1	application_1615435002078_0454	10
56	127704	mr-09:1	2021/05/06 23:20:29	15	48	1	application_1615435002078_0454	10
24	127677	mr-12:5	2021/05/06 23:20:29	15	48	1	application_1615435002078_0454	10
68	127721	mr-12:5	2021/05/06 23:20:29	15	48	1	application_1615435002078_0454	10
219	127829	mr-08:8	2021/05/06 23:20:30	15	42300	1	application_1615435002078_0454	10
692	127945	mr-08:8	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
425	127896	mr-09:1	2021/05/06 23:20:42	15	0	0	application_1615435002078_0454	10
252	127865	mr-09:1	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
253	127852	mr-08:8	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
372	127892	mr-08:8	2021/05/06 23:20:41	15	0	0	application_1615435002078_0454	10
322	127885	mr-09:1	2021/05/06 23:20:39	15	0	0	application_1615435002078_0454	10
527	127922	mr-09:1	2021/05/06 23:20:46	15	0	0	application_1615435002078_0454	10
307	127866	mr-08:8	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
604	127946	mr-09:1	2021/05/06 23:20:49	15	0	0	application_1615435002078_0454	10
456	127937	mr-08:8	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
263	127942	mr-01:3	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
597	127941	mr-09:1	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
490	127911	mr-09:1	2021/05/06 23:20:45	15	0	0	application_1615435002078_0454	10
600	127944	mr-09:1	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
261	127907	mr-01:3	2021/05/06 23:20:45	15	0	0	application_1615435002078_0454	10
628	127939	mr-05:6	2021/05/06 23:20:48	15	0	0	application_1615435002078_0454	10
620	127862	mr-05:6	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
619	127861	mr-05:6	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
613	127859	mr-05:6	2021/05/06 23:20:36	15	0	0	application_1615435002078_0454	10
238	127832	mr-08:8	2021/05/06 23:20:31	5	1411400	2	application_1615435002078_0454	10
376	127834	mr-05:6	2021/05/06 23:20:32	4	1598600	2	application_1615435002078_0454	10
187	127837	mr-09:1	2021/05/06 23:20:32	4	52	2	application_1615435002078_0454	10
177	127833	mr-09:1	2021/05/06 23:20:32	4	2200000	2	application_1615435002078_0454	10
386	127836	mr-05:6	2021/05/06 23:20:32	4	3800000	2	application_1615435002078_0454	10
54	127690	mr-08:8	2021/05/06 23:20:29	3	5300000	2	application_1615435002078_0454	10
168	127822	mr-09:1	2021/05/06 23:20:30	3	3600000	2	application_1615435002078_0454	10
173	127827	mr-09:1	2021/05/06 23:20:30	3	2500000	2	application_1615435002078_0454	10
22	127667	mr-11:10	2021/05/06 23:20:29	3	0	0	application_1615435002078_0454	10
55	127700	mr-11:10	2021/05/06 23:20:29	3	0	0	application_1615435002078_0454	10
115	127758	mr-05:6	2021/05/06 23:20:30	3	3500000	2	application_1615435002078_0454	10
244	127841	mr-08:8	2021/05/06 23:20:33	3	1821800	1	application_1615435002078_0454	10
77	127722	mr-11:10	2021/05/06 23:20:29	3	0	0	application_1615435002078_0454	10
390	127839	mr-05:6	2021/05/06 23:20:33	3	2100000	2	application_1615435002078_0454	10
241	127840	mr-08:8	2021/05/06 23:20:33	3	1893500	2	application_1615435002078_0454	10
128	127754	mr-11:10	2021/05/06 23:20:30	3	0	0	application_1615435002078_0454	10
211	127820	mr-08:8	2021/05/06 23:20:30	2	2400000	2	application_1615435002078_0454	10
159	127791	mr-11:10	2021/05/06 23:20:30	2	0	0	application_1615435002078_0454	10
191	127812	mr-11:10	2021/05/06 23:20:30	2	0	0	application_1615435002078_0454	10
45	127693	mr-09:1	2021/05/06 23:20:29	2	4200000	2	application_1615435002078_0454	10
206	127845	mr-09:1	2021/05/06 23:20:35	2	3300000	1	application_1615435002078_0454	10
203	127826	mr-11:10	2021/05/06 23:20:30	2	0	0	application_1615435002078_0454	10
7	127648	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
18	127659	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
29	127670	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
40	127681	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
364	127889	mr-09:1	2021/05/06 23:20:40	2	3600000	1	application_1615435002078_0454	10
62	127703	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
84	127725	mr-06:11	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
138	127746	mr-09:1	2021/05/06 23:20:30	2	4700000	2	application_1615435002078_0454	10
130	127756	mr-11:10	2021/05/06 23:20:30	2	2300000	2	application_1615435002078_0454	10
268	127870	mr-09:1	2021/05/06 23:20:37	2	4900000	2	application_1615435002078_0454	10
308	127882	mr-09:1	2021/05/06 23:20:38	2	8199999.999999999	2	application_1615435002078_0454	10
520	127921	mr-09:1	2021/05/06 23:20:46	2	5100000	2	application_1615435002078_0454	10
283	127768	mr-05:6	2021/05/06 23:20:30	2	2200000	2	application_1615435002078_0454	10
136	127767	mr-05:6	2021/05/06 23:20:30	2	2600000	2	application_1615435002078_0454	10
47	127696	mr-02:9	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
36	127685	mr-02:9	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
195	127842	mr-09:1	2021/05/06 23:20:34	2	52	2	application_1615435002078_0454	10
14	127663	mr-02:9	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
197	127843	mr-09:1	2021/05/06 23:20:34	2	52	2	application_1615435002078_0454	10
80	127729	mr-02:9	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
91	127740	mr-02:9	2021/05/06 23:20:29	2	0	0	application_1615435002078_0454	10
153	127910	mr-12:5	2021/05/06 23:20:45	2	0	0	application_1615435002078_0454	10
28	127669	mr-07:7	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
83	127724	mr-07:7	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
37	127687	mr-10:4	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
4	127654	mr-10:4	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
49	127694	mr-03:2	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
92	127742	mr-10:4	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
27	127672	mr-03:2	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
82	127727	mr-03:2	2021/05/06 23:20:29	1	0	0	application_1615435002078_0454	10
166	127912	mr-12:5	2021/05/06 23:20:45	1	0	0	application_1615435002078_0454	10
182	127913	mr-12:5	2021/05/06 23:20:45	1	0	0	application_1615435002078_0454	10
107	127744	mr-02:9	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
109	127751	mr-02:9	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
262	127931	mr-01:3	2021/05/06 23:20:47	1	1415700	1	application_1615435002078_0454	10
228	127849	mr-09:1	2021/05/06 23:20:35	1	3900000	2	application_1615435002078_0454	10
199	127819	mr-11:10	2021/05/06 23:20:30	1	2900000	2	application_1615435002078_0454	10
111	127786	mr-06:11	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
428	127933	mr-08:8	2021/05/06 23:20:47	1	2800000	1	application_1615435002078_0454	10
371	127887	mr-08:8	2021/05/06 23:20:39	1	4300000	2	application_1615435002078_0454	10
698	127947	mr-08:8	2021/05/06 23:20:49	1	4800000	2	application_1615435002078_0454	10
528	127925	mr-09:1	2021/05/06 23:20:46	1	3600000	2	application_1615435002078_0454	10
433	127897	mr-09:1	2021/05/06 23:20:42	1	6200000	2	application_1615435002078_0454	10
65	127701	mr-08:8	2021/05/06 23:20:29	1	5200000	2	application_1615435002078_0454	10
426	127928	mr-08:8	2021/05/06 23:20:46	1	708100	1	application_1615435002078_0454	10
534	127926	mr-09:1	2021/05/06 23:20:46	1	3300000	2	application_1615435002078_0454	10
150	127803	mr-06:11	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
202	127917	mr-12:5	2021/05/06 23:20:46	1	0	0	application_1615435002078_0454	10
96	127741	mr-05:6	2021/05/06 23:20:29	1	4500000	2	application_1615435002078_0454	10
157	127811	mr-06:11	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
104	127766	mr-07:7	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
10	127646	mr-08:8	2021/05/06 23:20:29	1	2900000	2	application_1615435002078_0454	10
113	127771	mr-10:4	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
208	127847	mr-09:1	2021/05/06 23:20:35	1	3200000	2	application_1615435002078_0454	10
126	127774	mr-10:4	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
135	127775	mr-10:4	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
289	127853	mr-08:8	2021/05/06 23:20:36	1	4400000	2	application_1615435002078_0454	10
116	127773	mr-03:2	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
427	127929	mr-08:8	2021/05/06 23:20:47	1	208700	1	application_1615435002078_0454	10
147	127776	mr-03:2	2021/05/06 23:20:30	1	0	0	application_1615435002078_0454	10
52	127697	mr-05:6	2021/05/06 23:20:29	1	4200000	2	application_1615435002078_0454	10
32	127668	mr-08:8	2021/05/06 23:20:29	0.9	3400000	2	application_1615435002078_0454	10
38	127778	mr-03:2	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
122	127787	mr-07:7	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
121	127785	mr-07:7	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
61	127789	mr-07:7	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
39	127792	mr-07:7	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
97	127739	mr-01:3	2021/05/06 23:20:29	0.9	2300000	2	application_1615435002078_0454	10
149	127788	mr-03:2	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
392	127918	mr-08:8	2021/05/06 23:20:46	0.9	2000000	1	application_1615435002078_0454	10
123	127793	mr-07:7	2021/05/06 23:20:30	0.9	0	0	application_1615435002078_0454	10
87	127723	mr-08:8	2021/05/06 23:20:29	0.9	3100000	2	application_1615435002078_0454	10
146	127794	mr-10:4	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
59	127795	mr-10:4	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
302	127881	mr-09:1	2021/05/06 23:20:38	0.8	1869200	1	application_1615435002078_0454	10
124	127798	mr-07:7	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
224	127923	mr-12:5	2021/05/06 23:20:46	0.8	0	0	application_1615435002078_0454	10
205	127835	mr-11:10	2021/05/06 23:20:32	0.8	0	0	application_1615435002078_0454	10
243	127815	mr-02:9	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
341	127878	mr-08:8	2021/05/06 23:20:38	0.8	5500000	2	application_1615435002078_0454	10
152	127796	mr-03:2	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
472	127900	mr-09:1	2021/05/06 23:20:44	0.8	2400000	1	application_1615435002078_0454	10
264	127817	mr-02:9	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
70	127801	mr-10:4	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
156	127802	mr-03:2	2021/05/06 23:20:30	0.8	0	0	application_1615435002078_0454	10
444	127936	mr-08:8	2021/05/06 23:20:47	0.8	2000000	1	application_1615435002078_0454	10
216	127838	mr-11:10	2021/05/06 23:20:32	0.8	0	0	application_1615435002078_0454	10
76	127712	mr-08:8	2021/05/06 23:20:29	0.8	2700000	2	application_1615435002078_0454	10
225	127924	mr-12:5	2021/05/06 23:20:46	0.8	0	0	application_1615435002078_0454	10
391	127893	mr-09:1	2021/05/06 23:20:41	0.8	3200000	2	application_1615435002078_0454	10
74	127719	mr-05:6	2021/05/06 23:20:29	0.8	3800000	2	application_1615435002078_0454	10
320	127883	mr-09:1	2021/05/06 23:20:38	0.8	1396900	1	application_1615435002078_0454	10
277	127875	mr-09:1	2021/05/06 23:20:37	0.8	1770600	1	application_1615435002078_0454	10
73	127714	mr-06:11	2021/05/06 23:20:29	0.8	2900000	2	application_1615435002078_0454	10
30	127675	mr-05:6	2021/05/06 23:20:29	0.7	3800000	2	application_1615435002078_0454	10
67	127715	mr-09:1	2021/05/06 23:20:29	0.7	1604100	2	application_1615435002078_0454	10
19	127664	mr-05:6	2021/05/06 23:20:29	0.7	2900000	2	application_1615435002078_0454	10
98	127734	mr-08:8	2021/05/06 23:20:29	0.7	1719300	2	application_1615435002078_0454	10
51	127692	mr-06:11	2021/05/06 23:20:29	0.7	717400	2	application_1615435002078_0454	10
21	127657	mr-08:8	2021/05/06 23:20:29	0.7	1835900	2	application_1615435002078_0454	10
363	127884	mr-08:8	2021/05/06 23:20:39	0.7	2700000	2	application_1615435002078_0454	10
71	127716	mr-03:2	2021/05/06 23:20:29	0.7	1667600	2	application_1615435002078_0454	10
249	127864	mr-09:1	2021/05/06 23:20:36	0.7	2100000	2	application_1615435002078_0454	10
473	127901	mr-09:1	2021/05/06 23:20:45	0.6	1877700	1	application_1615435002078_0454	10
16	127661	mr-03:2	2021/05/06 23:20:29	0.6	794600	2	application_1615435002078_0454	10
567	127935	mr-09:1	2021/05/06 23:20:47	0.6	1782600	1	application_1615435002078_0454	10
526	127846	mr-05:6	2021/05/06 23:20:35	0.6	3000000	2	application_1615435002078_0454	10
70	127720	mr-10:4	2021/05/06 23:20:29	0.6	3500000	2	application_1615435002078_0454	10
59	127709	mr-10:4	2021/05/06 23:20:29	0.6	3500000	2	application_1615435002078_0454	10
699	127948	mr-08:8	2021/05/06 23:20:50	0.6	3000000	2	application_1615435002078_0454	10
44	127689	mr-11:10	2021/05/06 23:20:29	0.6	2200000	2	application_1615435002078_0454	10
39	127680	mr-07:7	2021/05/06 23:20:29	0.6	3000000	2	application_1615435002078_0454	10
60	127705	mr-03:2	2021/05/06 23:20:29	0.6	664200	2	application_1615435002078_0454	10
61	127702	mr-07:7	2021/05/06 23:20:29	0.6	4500000	2	application_1615435002078_0454	10
95	127736	mr-06:11	2021/05/06 23:20:29	0.6	52	2	application_1615435002078_0454	10
12	127660	mr-09:1	2021/05/06 23:20:29	0.6	548000	2	application_1615435002078_0454	10
385	127891	mr-09:1	2021/05/06 23:20:40	0.6	1480400	1	application_1615435002078_0454	10
332	127874	mr-08:8	2021/05/06 23:20:37	0.6	2500000	2	application_1615435002078_0454	10
93	127738	mr-03:2	2021/05/06 23:20:29	0.6	334500	2	application_1615435002078_0454	10
110	127752	mr-02:9	2021/05/06 23:20:30	0.5	5100000	2	application_1615435002078_0454	10
38	127683	mr-03:2	2021/05/06 23:20:29	0.5	2900000	2	application_1615435002078_0454	10
599	127943	mr-09:1	2021/05/06 23:20:48	0.5	3900000	2	application_1615435002078_0454	10
568	127938	mr-09:1	2021/05/06 23:20:48	0.5	3100000	2	application_1615435002078_0454	10
515	127920	mr-09:1	2021/05/06 23:20:46	0.5	3200000	2	application_1615435002078_0454	10
5	127650	mr-03:2	2021/05/06 23:20:29	0.5	52	2	application_1615435002078_0454	10
26	127676	mr-10:4	2021/05/06 23:20:29	0.5	39000	2	application_1615435002078_0454	10
81	127731	mr-10:4	2021/05/06 23:20:29	0.5	115800	2	application_1615435002078_0454	10
15	127665	mr-10:4	2021/05/06 23:20:29	0.5	52	2	application_1615435002078_0454	10
48	127698	mr-10:4	2021/05/06 23:20:29	0.5	52	2	application_1615435002078_0454	10
6	127647	mr-07:7	2021/05/06 23:20:29	0.5	52	2	application_1615435002078_0454	10
340	127888	mr-09:1	2021/05/06 23:20:39	0.5	2000000	2	application_1615435002078_0454	10
17	127658	mr-07:7	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
260	127868	mr-09:1	2021/05/06 23:20:37	0.4	1042500	1	application_1615435002078_0454	10
50	127691	mr-07:7	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
278	127876	mr-09:1	2021/05/06 23:20:37	0.4	1637100	2	application_1615435002078_0454	10
72	127713	mr-07:7	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
94	127735	mr-07:7	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
118	127903	mr-12:5	2021/05/06 23:20:45	0.4	750500	1	application_1615435002078_0454	10
43	127679	mr-08:8	2021/05/06 23:20:29	0.4	96	2	application_1615435002078_0454	10
88	127733	mr-11:10	2021/05/06 23:20:29	0.4	1078100	2	application_1615435002078_0454	10
20	127662	mr-01:3	2021/05/06 23:20:29	0.4	327600	2	application_1615435002078_0454	10
404	127894	mr-09:1	2021/05/06 23:20:42	0.4	1070200	1	application_1615435002078_0454	10
23	127671	mr-09:1	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
85	127730	mr-05:6	2021/05/06 23:20:29	0.4	1113900	2	application_1615435002078_0454	10
481	127904	mr-09:1	2021/05/06 23:20:45	0.4	1560400	2	application_1615435002078_0454	10
464	127898	mr-09:1	2021/05/06 23:20:43	0.4	1050300	1	application_1615435002078_0454	10
148	127790	mr-11:10	2021/05/06 23:20:30	0.4	1266100	2	application_1615435002078_0454	10
75	127717	mr-01:3	2021/05/06 23:20:29	0.4	52	2	application_1615435002078_0454	10
294	127856	mr-08:8	2021/05/06 23:20:36	0.4	1736500	2	application_1615435002078_0454	10
129	127755	mr-11:10	2021/05/06 23:20:30	0.3	1639500	2	application_1615435002078_0454	10
143	127797	mr-09:1	2021/05/06 23:20:30	0.3	988800	2	application_1615435002078_0454	10
536	127851	mr-05:6	2021/05/06 23:20:36	0.3	897800	1	application_1615435002078_0454	10
0	127645	mr-11:10	2021/05/06 23:20:29	0.3	25900	2	application_1615435002078_0454	10
251	127844	mr-08:8	2021/05/06 23:20:35	0.3	1160700	2	application_1615435002078_0454	10
314	127869	mr-08:8	2021/05/06 23:20:37	0.3	1431500	2	application_1615435002078_0454	10
11	127656	mr-11:10	2021/05/06 23:20:29	0.3	42800	2	application_1615435002078_0454	10
