coreId	host	taskId	launchTime	finishTime	duration
1	mr-01	4203	1620697378197	1620697378717	520
3	mr-01	4223	1620697378382	1620697378830	448
5	mr-01	4249	1620697378592	1620697380461	1869
6	mr-01	4255	1620697378610	1620697381859	3249
1	mr-01	4271	1620697378717	1620697381847	3130
3	mr-01	4291	1620697378830	1620697378929	99
3	mr-01	4321	1620697378995	1620697379931	936
8	mr-01	4340	1620697379239	1620697381758	2519
2	mr-01	4353	1620697379426	1620697380152	726
4	mr-01	4383	1620697379678	1620697383129	3451
3	mr-01	4400	1620697379930	1620697380150	220
2	mr-01	4420	1620697380149	1620697380780	631
3	mr-01	4421	1620697380152	1620697380779	627
0	mr-01	4430	1620697380286	1620697380896	610
5	mr-01	4446	1620697380460	1620697380571	111
7	mr-01	4458	1620697380518	1620697380665	147
5	mr-01	4468	1620697380570	1620697381267	697
7	mr-01	4481	1620697380665	1620697380813	148
2	mr-01	4499	1620697380813	1620697381530	717
3	mr-01	4502	1620697380846	1620697381122	276
7	mr-01	4503	1620697380847	1620697382095	1248
0	mr-01	4511	1620697380896	1620697381457	561
3	mr-01	4547	1620697381267	1620697382238	971
5	mr-01	4552	1620697381321	1620697381665	344
0	mr-01	4570	1620697381523	1620697381696	173
2	mr-01	4572	1620697381529	1620697384408	2879
0	mr-01	4585	1620697381696	1620697383664	1968
5	mr-01	4588	1620697381732	1620697382549	817
8	mr-01	4592	1620697381757	1620697382686	929
1	mr-01	4602	1620697381847	1620697382012	165
6	mr-01	4603	1620697381858	1620697382587	729
1	mr-01	4610	1620697382012	1620697389273	7261
7	mr-01	4619	1620697382095	1620697383745	1650
3	mr-01	4630	1620697382237	1620697382938	701
5	mr-01	4661	1620697382548	1620697382903	355
6	mr-01	4666	1620697382587	1620697383423	836
8	mr-01	4673	1620697382685	1620697383010	325
5	mr-01	4700	1620697382903	1620697383060	157
3	mr-01	4703	1620697382938	1620697383565	627
8	mr-01	4711	1620697383009	1620697383134	125
5	mr-01	4717	1620697383059	1620697383508	449
4	mr-01	4725	1620697383129	1620697383217	88
8	mr-01	4726	1620697383133	1620697384029	896
4	mr-01	4737	1620697383216	1620697383298	82
4	mr-01	4745	1620697383298	1620697383498	200
6	mr-01	4764	1620697383494	1620697384597	1103
4	mr-01	4767	1620697383508	1620697383760	252
5	mr-01	4775	1620697383564	1620697384778	1214
3	mr-01	4777	1620697383571	1620697387188	3617
0	mr-01	4789	1620697383663	1620697385059	1396
7	mr-01	4794	1620697383744	1620697385776	2032
4	mr-01	4797	1620697383759	1620697385054	1295
8	mr-01	4818	1620697384029	1620697384258	229
8	mr-01	4837	1620697384258	1620697384583	325
2	mr-01	4854	1620697384408	1620697384870	462
8	mr-01	4890	1620697384596	1620697384696	100
6	mr-01	4903	1620697384656	1620697386731	2075
8	mr-01	4914	1620697384695	1620697384924	229
5	mr-01	4934	1620697384844	1620697385168	324
2	mr-01	4941	1620697384870	1620697385510	640
8	mr-01	4949	1620697384924	1620697385773	849
4	mr-01	4965	1620697385054	1620697386746	1692
0	mr-01	4967	1620697385058	1620697385403	345
5	mr-01	4986	1620697385168	1620697386329	1161
0	mr-01	5007	1620697385403	1620697387056	1653
2	mr-01	5019	1620697385509	1620697387714	2205
8	mr-01	5038	1620697385773	1620697386068	295
7	mr-01	5039	1620697385775	1620697385919	144
7	mr-01	5050	1620697385919	1620697386634	715
8	mr-01	5064	1620697386068	1620697386904	836
5	mr-01	5089	1620697386329	1620697387169	840
7	mr-01	5125	1620697386633	1620697388026	1393
6	mr-01	5134	1620697386731	1620697386811	80
4	mr-01	5136	1620697386746	1620697386933	187
6	mr-01	5144	1620697386810	1620697387548	738
8	mr-01	5152	1620697386903	1620697387398	495
4	mr-01	5171	1620697387053	1620697387148	95
0	mr-01	5172	1620697387056	1620697387199	143
3	mr-01	5187	1620697387188	1620697390661	3473
0	mr-01	5190	1620697387199	1620697390518	3319
4	mr-01	5192	1620697387214	1620697387298	84
5	mr-01	5194	1620697387235	1620697387416	181
4	mr-01	5197	1620697387298	1620697389274	1976
8	mr-01	5205	1620697387397	1620697387564	167
5	mr-01	5207	1620697387416	1620697389641	2225
6	mr-01	5219	1620697387547	1620697387636	89
8	mr-01	5234	1620697387629	1620697387710	81
6	mr-01	5235	1620697387636	1620697388072	436
8	mr-01	5240	1620697387710	1620697387881	171
2	mr-01	5241	1620697387713	1620697388976	1263
8	mr-01	5257	1620697387948	1620697388889	941
7	mr-01	5264	1620697388025	1620697389146	1121
6	mr-01	5272	1620697388072	1620697388625	553
6	mr-01	5326	1620697388625	1620697389076	451
8	mr-01	5346	1620697388889	1620697389047	158
2	mr-01	5353	1620697388976	1620697391682	2706
8	mr-01	5359	1620697389047	1620697390782	1735
6	mr-01	5362	1620697389076	1620697389293	217
7	mr-01	5364	1620697389146	1620697389346	200
1	mr-01	5378	1620697389273	1620697390326	1053
4	mr-01	5379	1620697389274	1620697392072	2798
6	mr-01	5380	1620697389293	1620697389918	625
7	mr-01	5386	1620697389346	1620697390410	1064
5	mr-01	5410	1620697389640	1620697389849	209
5	mr-01	5429	1620697389848	1620697390060	212
6	mr-01	5439	1620697389918	1620697390420	502
5	mr-01	5449	1620697390060	1620697390867	807
1	mr-01	5477	1620697390325	1620697391492	1167
7	mr-01	5484	1620697390410	1620697391892	1482
6	mr-01	5486	1620697390420	1620697390740	320
0	mr-01	5495	1620697390518	1620697390620	102
0	mr-01	5502	1620697390620	1620697395739	5119
3	mr-01	5511	1620697390727	1620697390863	136
6	mr-01	5513	1620697390739	1620697391710	971
8	mr-01	5520	1620697390781	1620697390992	211
3	mr-01	5524	1620697390862	1620697391847	985
5	mr-01	5525	1620697390866	1620697392569	1703
8	mr-01	5538	1620697391057	1620697391133	76
8	mr-01	5546	1620697391132	1620697391353	221
8	mr-01	5565	1620697391352	1620697391448	96
8	mr-01	5571	1620697391447	1620697392107	660
1	mr-01	5575	1620697391492	1620697391939	447
2	mr-01	5586	1620697391682	1620697392182	500
6	mr-01	5590	1620697391710	1620697391795	85
6	mr-01	5596	1620697391795	1620697391927	132
3	mr-01	5601	1620697391847	1620697392159	312
7	mr-01	5610	1620697391891	1620697392820	929
6	mr-01	5614	1620697391927	1620697392085	158
1	mr-01	5615	1620697391939	1620697392949	1010
4	mr-01	5626	1620697392072	1620697392892	820
6	mr-01	5628	1620697392085	1620697392809	724
8	mr-01	5630	1620697392107	1620697394275	2168
3	mr-01	5637	1620697392159	1620697392340	181
2	mr-01	5641	1620697392182	1620697392724	542
3	mr-01	5659	1620697392339	1620697393036	697
5	mr-01	5681	1620697392568	1620697392665	97
5	mr-01	5699	1620697392664	1620697394641	1977
2	mr-01	5711	1620697392808	1620697392973	165
6	mr-01	5713	1620697392820	1620697393540	720
7	mr-01	5717	1620697392856	1620697393074	218
4	mr-01	5718	1620697392892	1620697393323	431
1	mr-01	5721	1620697392949	1620697393998	1049
2	mr-01	5726	1620697392972	1620697393656	684
3	mr-01	5734	1620697393035	1620697397118	4083
7	mr-01	5736	1620697393073	1620697395507	2434
4	mr-01	5757	1620697393323	1620697395028	1705
6	mr-01	5773	1620697393540	1620697393626	86
6	mr-01	5781	1620697393623	1620697394321	698
2	mr-01	5782	1620697393655	1620697393805	150
2	mr-01	5804	1620697393981	1620697398681	4700
1	mr-01	5805	1620697393997	1620697395435	1438
8	mr-01	5830	1620697394274	1620697395528	1254
6	mr-01	5836	1620697394321	1620697394544	223
6	mr-01	5856	1620697394544	1620697397643	3099
5	mr-01	5868	1620697394641	1620697395244	603
4	mr-01	5897	1620697395028	1620697396102	1074
5	mr-01	5930	1620697395314	1620697396737	1423
1	mr-01	5947	1620697395435	1620697396297	862
7	mr-01	5962	1620697395507	1620697397227	1720
8	mr-01	5965	1620697395528	1620697397608	2080
0	mr-01	5999	1620697395738	1620697397086	1348
4	mr-01	6039	1620697396102	1620697396418	316
1	mr-01	6055	1620697396296	1620697398573	2277
4	mr-01	6069	1620697396418	1620697397233	815
5	mr-01	6096	1620697396737	1620697398103	1366
0	mr-01	6121	1620697397085	1620697397221	136
0	mr-01	6133	1620697397221	1620697403883	6662
3	mr-01	6134	1620697397227	1620697397925	698
4	mr-01	6135	1620697397233	1620697398616	1383
7	mr-01	6137	1620697397250	1620697401302	4052
8	mr-01	6159	1620697397607	1620697398427	820
6	mr-01	6161	1620697397642	1620697398217	575
3	mr-01	6178	1620697397925	1620697398426	501
5	mr-01	6184	1620697398103	1620697399241	1138
6	mr-01	6201	1620697398283	1620697400411	2128
3	mr-01	6226	1620697398496	1620697399036	540
8	mr-01	6227	1620697398498	1620697399083	585
1	mr-01	6235	1620697398573	1620697402935	4362
4	mr-01	6238	1620697398616	1620697398771	155
2	mr-01	6243	1620697398681	1620697401379	2698
4	mr-01	6250	1620697398837	1620697399718	881
3	mr-01	6264	1620697399036	1620697402934	3898
8	mr-01	6268	1620697399083	1620697399223	140
8	mr-01	6282	1620697399222	1620697399312	90
5	mr-01	6285	1620697399241	1620697399316	75
8	mr-01	6291	1620697399312	1620697400224	912
5	mr-01	6297	1620697399380	1620697400265	885
4	mr-01	6320	1620697399717	1620697402168	2451
8	mr-01	6361	1620697400224	1620697400654	430
5	mr-01	6362	1620697400264	1620697400410	146
5	mr-01	6376	1620697400410	1620697402208	1798
6	mr-01	6377	1620697400411	1620697401965	1554
8	mr-01	6393	1620697400653	1620697402949	2296
7	mr-01	6428	1620697401302	1620697402741	1439
2	mr-01	6431	1620697401379	1620697404683	3304
6	mr-01	6462	1620697401965	1620697402626	661
